url,main_category,main_category_confidence,tld
http://tamora-pierce.com,Books_and_Literature,1.0,com
http://writersleague.org,Books_and_Literature,1.0,org
http://hardydetectiveagency.com,Books_and_Literature,0.6832,com
http://marjoriemliu.com,Books_and_Literature,1.0,com
http://ebook30.com,Books_and_Literature,0.6582,com
http://jonathanmaberry.com,Books_and_Literature,1.0,com
http://carnegiegreenaway.org.uk,Books_and_Literature,1.0,uk
http://badattitudes.com,News_and_Media,1.0,com
http://soft-press.com,Books_and_Literature,0.6413,com
http://thepastwhispers.com,Arts_and_Entertainment,0.6691,com
http://portablepoetry.com,Books_and_Literature,1.0,com
http://harrypotterla.com,Books_and_Literature,0.662,com
http://amandaripley.com,Books_and_Literature,0.6587,com
http://terresdecrivains.com,Books_and_Literature,0.6597,com
http://mir-skazki.org,Books_and_Literature,1.0,org
http://mythsoc.org,Books_and_Literature,1.0,org
http://darabuc.wordpress.com,Books_and_Literature,0.6978,com
http://simplyhaiku.com,Books_and_Literature,0.6347,com
http://babab.com,Arts_and_Entertainment,0.6534,com
http://compassrose.com,Adult,0.6852,com
http://oharakay.com,Books_and_Literature,1.0,com
http://jajance.com,Books_and_Literature,1.0,com
http://donswaim.com,Arts_and_Entertainment,0.6613,com
http://secure-ebook.com,Books_and_Literature,1.0,com
http://juked.com,News_and_Media,1.0,com
http://benjaminzephaniah.com,Books_and_Literature,0.6813,com
http://hotelkafka.com,Travel,0.6064,com
http://judithbronte.com,Books_and_Literature,1.0,com
http://shotsmag.co.uk,News_and_Media,0.6378,uk
http://toddborg.com,Books_and_Literature,1.0,com
http://worldcon.org,Arts_and_Entertainment,0.6663,org
http://elhablador.com,Books_and_Literature,0.6789,com
http://terresdefemmes.blogs.com,Books_and_Literature,1.0,com
http://amateur-writing.com,Books_and_Literature,0.6699,com
http://review-script.com,Computer_and_Electronics,0.6912,com
http://ideomancer.com,Books_and_Literature,0.5177,com
http://sociedadtolkien.org,Books_and_Literature,0.6731,org
http://thereader.org.uk,Books_and_Literature,0.6774,uk
http://peggyorenstein.com,Books_and_Literature,1.0,com
http://jilltxt.net,Books_and_Literature,1.0,net
http://cheapestbookprice.com,Books_and_Literature,1.0,com
http://marlowe-society.org,Books_and_Literature,0.6626,org
http://fourwaybooks.com,Books_and_Literature,1.0,com
http://katiemacalister.com,Books_and_Literature,1.0,com
http://grammarsource.com,Career_and_Education,0.6756,com
http://dorislessing.org,Books_and_Literature,0.6474,org
http://lotrfanfiction.com,Internet_and_Telecom,0.6463,com
http://utmostchristianwriters.com,People_and_Society,0.6592,com
http://haikuguy.com,Books_and_Literature,0.6431,com
http://thepoetsanctuary.net,Books_and_Literature,0.6722,net
http://nicestories.com,Books_and_Literature,0.6922,com
http://knowledgerush.com,Science,0.6338,com
http://ultraversal.com,Books_and_Literature,0.6547,com
http://taiwanliterature.ning.com,Books_and_Literature,0.6562,com
http://thepulp.net,Books_and_Literature,0.6644,net
http://sylviaplath.info,Books_and_Literature,0.6667,info
http://saddiary.com,Books_and_Literature,1.0,com
http://dianapalmer.com,Books_and_Literature,1.0,com
http://findmeanauthor.com,Books_and_Literature,0.6746,com
http://booklore.co.uk,Books_and_Literature,1.0,uk
http://gerald-massey.org.uk,Books_and_Literature,0.6648,uk
http://mcgonagall-online.org.uk,Books_and_Literature,0.7426,uk
http://romance-ffp.com,News_and_Media,0.6931,com
http://writers-forum.com,News_and_Media,0.6731,com
http://romancereaderatheart.com,Books_and_Literature,1.0,com
http://gonzo.org,Books_and_Literature,0.6764,org
http://writethismoment.com,Business_and_Industry,0.6698,com
http://pls-net.org,Reference,1.0,org
http://historicalromancewriters.com,Books_and_Literature,1.0,com
http://culture-sf.com,Books_and_Literature,0.6286,com
http://vehiculepress.com,Books_and_Literature,0.6387,com
http://litterature.org,Books_and_Literature,1.0,org
http://edebiyatdunyasi.com,Books_and_Literature,0.6707,com
http://antoniomachadoensoria.com,Books_and_Literature,0.6811,com
http://les-ames-tendres.com,Reference,0.6955,com
http://massreview.org,Books_and_Literature,0.6809,org
http://indeath.net,Internet_and_Telecom,1.0,net
http://david-drake.com,Books_and_Literature,0.6777,com
http://semicolonblog.com,Books_and_Literature,0.6641,com
http://picture-poems.com,Arts_and_Entertainment,0.6616,com
http://literaturaecuatoriana.com,Books_and_Literature,0.6978,com
http://literaturwerkstatt.org,Books_and_Literature,0.6276,org
http://ezineuniversity.com,Career_and_Education,0.658,com
http://irisjohansen.com,Books_and_Literature,1.0,com
http://dulcerodrigues.info,Books_and_Literature,1.0,info
http://heinrich-heine.net,Books_and_Literature,0.6728,net
http://592book.com,Internet_and_Telecom,0.6934,com
http://sistersincrime.org,Business_and_Industry,0.6785,org
http://perdonasitellamoamor.com,Books_and_Literature,0.6492,com
http://sword-of-truth.com,Books_and_Literature,0.7086,com
http://placismo.com,Books_and_Literature,0.653,com
http://mrbellersneighborhood.com,News_and_Media,0.6802,com
http://shiandci.net,Books_and_Literature,0.6474,net
http://fulltextarchive.com,Books_and_Literature,0.6318,com
http://lauranumeroff.com,Books_and_Literature,1.0,com
http://write-and-publish-fiction.com,Books_and_Literature,1.0,com
http://redwall.org,Books_and_Literature,1.0,org
http://stc-india.org,Career_and_Education,0.6832,org
http://horrorworld.org,Books_and_Literature,1.0,org
http://galaxiki.org,Science,0.6453,org
http://newtonvillebooks.com,Books_and_Literature,1.0,com
http://dendarii.com,Books_and_Literature,0.6983,com
http://borderlands-books.com,Books_and_Literature,0.6384,com
http://floridawriters.net,Business_and_Industry,0.6539,net
http://clarkefoundation.org,Books_and_Literature,0.6341,org
http://edupaperback.org,Books_and_Literature,0.6868,org
http://robinbook.com,Books_and_Literature,1.0,com
http://bestsf.net,Books_and_Literature,0.6301,net
http://danshorin.com,Books_and_Literature,0.6437,com
http://ebook88.com,Books_and_Literature,0.6491,com
http://galtzagorri.org,Books_and_Literature,0.6551,org
http://munsterlit.ie,Books_and_Literature,1.0,ie
http://sharpweb.org,People_and_Society,1.0,org
http://janeheller.com,Books_and_Literature,1.0,com
http://krentz-quick.com,Business_and_Industry,1.0,com
http://wordmagnets.com,Shopping,1.0,com
http://poetryexpress.org,Books_and_Literature,1.0,org
http://jeffshaara.com,Books_and_Literature,0.6188,com
http://ideas4writers.co.uk,Books_and_Literature,1.0,uk
http://tomwolfe.com,Books_and_Literature,1.0,com
http://roommagazine.com,News_and_Media,1.0,com
http://mainewriters.org,Business_and_Industry,0.6703,org
http://epibreren.com,Books_and_Literature,0.6443,com
http://madelinehunter.com,Books_and_Literature,0.6398,com
http://leftfm.com,Arts_and_Entertainment,0.6489,com
http://tennesseewilliamsstudies.org,News_and_Media,0.6676,org
http://stephenlawhead.com,Books_and_Literature,1.0,com
http://terrediextramondo.com,Games,0.6467,com
http://gregorymaguire.com,Books_and_Literature,0.6583,com
http://pjef.net,Books_and_Literature,0.6686,net
http://antigonishreview.com,Books_and_Literature,0.6868,com
http://shamlu.com,Books_and_Literature,1.0,com
http://clarityworksonline.com,Books_and_Literature,0.6542,com
http://philiplarkin.com,Books_and_Literature,0.6878,com
http://barbarafreethy.com,Books_and_Literature,0.6785,com
http://calyxpress.org,Books_and_Literature,0.6474,org
http://arrakis.co.uk,Books_and_Literature,0.711,uk
http://catherineanderson.com,Books_and_Literature,0.6398,com
http://susanwiggs.com,Books_and_Literature,0.6675,com
http://childrensbooktrust.com,Books_and_Literature,1.0,com
http://skippingstones.org,News_and_Media,1.0,org
http://blbooks.blogspot.com,Books_and_Literature,1.0,com
http://torey-hayden.com,Adult,0.693,com
http://playmarket.org.nz,Arts_and_Entertainment,1.0,nz
http://poetrys.org,Internet_and_Telecom,0.638,org
http://owaa.org,Recreation_and_Hobbies,0.6839,org
http://karenranney.com,Books_and_Literature,0.6594,com
http://astronomytower.org,Books_and_Literature,0.6807,org
http://portaldepoesia.com,Books_and_Literature,0.6631,com
http://fowlesbooks.com,Books_and_Literature,0.6418,com
http://lawritersgroup.com,Books_and_Literature,0.6931,com
http://paragraphny.com,Books_and_Literature,0.67,com
http://webvivant.com,Books_and_Literature,1.0,com
http://holtuncensored.com,Books_and_Literature,1.0,com
http://rumionfire.com,Books_and_Literature,0.6806,com
http://harveysilverglate.com,Law_and_Government,1.0,com
http://bibliofilia.com,Books_and_Literature,0.6591,com
http://meskot.com,Books_and_Literature,0.6408,com
http://mattchristopher.com,Books_and_Literature,1.0,com
http://sfcrowsnest.com,News_and_Media,0.6583,com
http://txalaparta.com,Books_and_Literature,0.6523,com
http://lucymonroe.com,Books_and_Literature,1.0,com
http://buchtips.net,Books_and_Literature,0.6505,net
http://openpoetrybooks.com,Books_and_Literature,0.6171,com
http://crl-bourgogne.org,Reference,0.6451,org
http://haggardandhalloo.com,Books_and_Literature,1.0,com
http://dandi.me.uk,Books_and_Literature,0.6384,uk
http://okonlife.com,Books_and_Literature,0.7564,com
http://mohsinhamid.com,Books_and_Literature,0.6495,com
http://livre-livre.com,Books_and_Literature,1.0,com
http://literaturatadnes.com,Books_and_Literature,0.6364,com
http://isbntools.com,Computer_and_Electronics,0.716,com
http://clivebarker.com,Arts_and_Entertainment,0.6341,com
http://berlol.net,Books_and_Literature,0.6718,net
http://writersguild.ab.ca,Books_and_Literature,1.0,ca
http://christellechollet.com,Arts_and_Entertainment,0.6194,com
http://youngadultbookreviews.com,Books_and_Literature,1.0,com
http://shellythacker.com,Books_and_Literature,1.0,com
http://fatrazie.com,Career_and_Education,0.6655,com
http://candicehern.com,Books_and_Literature,0.6648,com
http://writerscenter.org,Books_and_Literature,0.654,org
http://saraparetsky.com,Books_and_Literature,0.6718,com
http://majipoor.com,Books_and_Literature,1.0,com
http://julietmarillier.com,Books_and_Literature,1.0,com
http://georgiawriters.org,Books_and_Literature,0.662,org
http://crystal-green.com,Books_and_Literature,1.0,com
http://ameliapeabody.com,Books_and_Literature,0.6405,com
http://ebookexpress.com,Books_and_Literature,1.0,com
http://taskarchitect.com,Arts_and_Entertainment,0.6455,com
http://classiccrimefiction.com,Books_and_Literature,0.6646,com
http://lorenzo-silva.com,Books_and_Literature,0.6464,com
http://evergreenreview.com,Books_and_Literature,0.6448,com
http://thinkers.net,Internet_and_Telecom,0.6622,net
http://anne-stuart.com,Books_and_Literature,1.0,com
http://dudleysrestaurant.com,Food_and_Drink,1.0,com
http://deepakbapukahin.wordpress.com,News_and_Media,1.0,com
http://kouyamayosiko.net,Books_and_Literature,0.6639,net
http://alexmarcoux.com,Books_and_Literature,0.6754,com
http://robertwservice.com,Books_and_Literature,0.6614,com
http://virginiawoolfsociety.co.uk,Books_and_Literature,0.6573,uk
http://exactchange.com,Books_and_Literature,1.0,com
http://tankaonline.com,Books_and_Literature,0.6806,com
http://romanpopulaire.com,Books_and_Literature,1.0,com
http://secretexpressions.com,People_and_Society,0.6595,com
http://ghostplace.com,People_and_Society,0.6416,com
http://whiteunicornbooks.com,Books_and_Literature,1.0,com
http://stihipro.com,People_and_Society,0.6478,com
http://enitharmon.co.uk,Books_and_Literature,0.6213,uk
http://brianlumley.com,Books_and_Literature,1.0,com
http://swedishbookreview.com,Books_and_Literature,1.0,com
http://dannywallace.com,Books_and_Literature,0.6435,com
http://jidai-show.net,Books_and_Literature,0.6383,net
http://livresse.com,Books_and_Literature,0.6433,com
http://pulpless.com,Books_and_Literature,1.0,com
http://robertbly.com,Books_and_Literature,1.0,com
http://trahair.com,Books_and_Literature,0.6743,com
http://aurealis.com.au,Books_and_Literature,0.6335,au
http://michaelbehar.com,Books_and_Literature,1.0,com
http://califia.us,Books_and_Literature,1.0,us
http://ernster.com,Books_and_Literature,0.6788,com
http://zsisz.or.jp,Health,1.0,jp
http://deardiary.net,Internet_and_Telecom,1.0,net
http://arabicpoems.com,Books_and_Literature,0.641,com
http://laurenmyracle.com,Books_and_Literature,0.6398,com
http://book-bg.com,Books_and_Literature,1.0,com
http://susa-literatura.com,Books_and_Literature,0.6573,com
http://subway-letteratura.org,Books_and_Literature,0.638,org
http://poetry.ne.jp,Books_and_Literature,1.0,jp
http://poemasyamor.org,Books_and_Literature,0.6936,org
http://robertgraves.org,Books_and_Literature,0.6581,org
http://bookideas.com,Books_and_Literature,1.0,com
http://fof.net,Games,0.672,net
http://jameswhitcombriley.com,Books_and_Literature,0.6816,com
http://sfpoetry.com,Books_and_Literature,0.6823,com
http://3daynovel.com,Books_and_Literature,0.6766,com
http://kleist.org,Reference,1.0,org
http://therejectionist.com,Books_and_Literature,0.6758,com
http://rumored.com,Internet_and_Telecom,0.6572,com
http://astw.org.au,Gambling,0.6582,au
http://ogmiosproject.org,Reference,0.6293,org
http://narpan.net,Books_and_Literature,0.7553,net
http://stevemartini.com,Books_and_Literature,1.0,com
http://douglasclegg.com,Books_and_Literature,1.0,com
http://commentiamo.com,Books_and_Literature,0.7017,com
http://girlalive.com,Books_and_Literature,1.0,com
http://andromedaspaceways.com,News_and_Media,0.6683,com
http://pnba.org,Books_and_Literature,1.0,org
http://kirbylarson.com,Books_and_Literature,0.6322,com
http://poetrybusiness.co.uk,Books_and_Literature,0.6738,uk
http://albanypoets.com,Books_and_Literature,0.686,com
http://kzwx.net,Books_and_Literature,0.6536,net
http://houseofleaves.com,Internet_and_Telecom,0.6559,com
http://authorsregistry.org,Business_and_Industry,0.6761,org
http://byronbaywritersfestival.com.au,Books_and_Literature,0.7011,au
http://amanda-foreman.com,Books_and_Literature,0.7013,com
http://writer-on-line.com,News_and_Media,0.6358,com
http://ralphrobertmoore.com,Books_and_Literature,1.0,com
http://fglaysher.com,Books_and_Literature,0.6438,com
http://brookmyre.co.uk,Books_and_Literature,1.0,uk
http://liebremarzo.com,Books_and_Literature,0.6503,com
http://hardysociety.org,Books_and_Literature,0.6215,org
http://rosegeorge.com,Books_and_Literature,0.6251,com
http://wordtrade.com,Books_and_Literature,1.0,com
http://pesmarica.com,Books_and_Literature,0.6855,com
http://ncpoetrysociety.org,Books_and_Literature,1.0,org
http://jamakimrattigan.com,Books_and_Literature,0.6196,com
http://iloveshakespeare.com,Books_and_Literature,1.0,com
http://veer.info,News_and_Media,0.6513,info
http://biblio-net.com,Reference,0.6648,com
http://noexit.co.uk,Books_and_Literature,0.6507,uk
http://ludlumbooks.com,Books_and_Literature,1.0,com
http://infinitematrix.net,Books_and_Literature,0.6784,net
http://arbredor.com,Books_and_Literature,1.0,com
http://constantcritic.com,Books_and_Literature,1.0,com
http://brooklynwriters.com,Books_and_Literature,1.0,com
http://writing-strands.com,Books_and_Literature,0.669,com
http://friendship-poems.com,Books_and_Literature,0.6624,com
http://psa.org.uk,Business_and_Industry,0.6429,uk
http://worldhaiku.net,Books_and_Literature,0.6772,net
http://yersizyurtsuz.com,Books_and_Literature,0.6832,com
http://alcuinsociety.com,Books_and_Literature,0.688,com
http://editionsdelaloupe.com,Books_and_Literature,1.0,com
http://laforgue.org,Reference,0.6597,org
http://theresewalsh.com,Books_and_Literature,1.0,com
http://science-ebooks.com,Books_and_Literature,0.6789,com
http://simonkernick.com,Books_and_Literature,1.0,com
http://bipuljyoti.in,Reference,0.6728,in
http://pkdickbooks.com,Books_and_Literature,1.0,com
http://madpoetry.org,Reference,0.6522,org
http://traciepeterson.com,Books_and_Literature,1.0,com
http://lindberghkidnappinghoax.com,People_and_Society,0.6403,com
http://lovepen.net,Books_and_Literature,0.6431,net
http://kidsbookshelf.com,Books_and_Literature,0.639,com
http://infodar.com,Books_and_Literature,1.0,com
http://poetichouse.com,Books_and_Literature,1.0,com
http://achuka.co.uk,Books_and_Literature,1.0,uk
http://canadianbookclubs.com,Books_and_Literature,1.0,com
http://enrof.net,Books_and_Literature,0.6412,net
http://colinthompson.com,Books_and_Literature,1.0,com
http://apostillasnotas.blogspot.com,Books_and_Literature,0.6116,com
http://prometeolibros.com,Books_and_Literature,1.0,com
http://guiadeconcursos.com,Books_and_Literature,0.6771,com
http://quantummuse.com,Books_and_Literature,0.6667,com
http://julieannepeters.com,Books_and_Literature,0.6304,com
http://editorialanonymous.blogspot.com,Books_and_Literature,0.6825,com
http://booknest.ie,Books_and_Literature,1.0,ie
http://arcpublications.co.uk,Books_and_Literature,1.0,uk
http://mage.com,Books_and_Literature,1.0,com
http://madnorwegian.com,Books_and_Literature,1.0,com
http://quarante-deux.org,Books_and_Literature,1.0,org
http://dcswa.org,People_and_Society,0.6528,org
http://revue-solaris.com,Books_and_Literature,0.6824,com
http://darkicon.com,Books_and_Literature,0.6583,com
http://theodorstorm.co.uk,Books_and_Literature,0.6783,uk
http://lynnegraham.com,Books_and_Literature,1.0,com
http://infinitas.com.au,Books_and_Literature,1.0,au
http://bellairsia.com,Books_and_Literature,0.6335,com
http://agentresearch.com,Books_and_Literature,0.6644,com
http://dziejaslou.by,News_and_Media,0.6415,by
http://ellamentodeportnoy.blogspot.com,Books_and_Literature,0.6669,com
http://nicolacornick.co.uk,Books_and_Literature,1.0,uk
http://elizabethchadwick.com,Books_and_Literature,0.6658,com
http://cpits.org,Career_and_Education,0.6641,org
http://lazette.net,Books_and_Literature,1.0,net
http://lucianabveit.com,Arts_and_Entertainment,0.6438,com
http://aikakone.org,Books_and_Literature,0.6543,org
http://steerforth.com,Books_and_Literature,1.0,com
http://stockcero.com,Books_and_Literature,1.0,com
http://siirakademisi.com,Law_and_Government,0.6984,com
http://mollybang.com,Books_and_Literature,0.6854,com
http://pseudopodium.org,Reference,0.6364,org
http://cutthroatmag.com,News_and_Media,0.6651,com
http://poeme-amour.org,Books_and_Literature,0.6944,org
http://the-end.com,People_and_Society,0.6857,com
http://newsthinking.com,Books_and_Literature,1.0,com
http://poetawhippets.com,Pets_and_Animals,1.0,com
http://poetrymagazine.com,News_and_Media,1.0,com
http://copperfieldreview.com,Books_and_Literature,1.0,com
http://ambiru-yasuko.com,Books_and_Literature,0.6242,com
http://writingcorner.com,Business_and_Industry,0.6698,com
http://english-literature-essays.com,Career_and_Education,0.6564,com
http://passarella.com,Books_and_Literature,1.0,com
http://hollywest.com,Books_and_Literature,1.0,com
http://medievalenfrance.com,Reference,1.0,com
http://stenobooks.com,Books_and_Literature,1.0,com
http://shampoopoetry.com,Business_and_Industry,0.6519,com
http://leesmith.com,Books_and_Literature,0.6716,com
http://archermayor.com,Books_and_Literature,0.647,com
http://mencken.org,People_and_Society,0.6768,org
http://stevencscheer.com,Books_and_Literature,1.0,com
http://vestalreview.net,News_and_Media,0.6614,net
http://inspirationforwriters.com,Books_and_Literature,0.6956,com
http://ryman-novel.com,Books_and_Literature,0.6648,com
http://kiki-jiji.com,Books_and_Literature,1.0,com
http://penmanship.ca,Books_and_Literature,0.6624,ca
http://barbarahambly.com,Books_and_Literature,1.0,com
http://clubdelibros.com,News_and_Media,0.6267,com
http://stellacameron.com,Books_and_Literature,1.0,com
http://petermay.co.uk,Books_and_Literature,1.0,uk
http://johnjakes.com,Books_and_Literature,1.0,com
http://lucishaw.com,Books_and_Literature,1.0,com
http://your-poetry.com,Books_and_Literature,0.6779,com
http://jackstephens.com,Law_and_Government,0.6659,com
http://poetryinarts.org,Books_and_Literature,0.6922,org
http://kathylynnharris.com,Books_and_Literature,1.0,com
http://medievalhebrewpoetry.org,Books_and_Literature,1.0,org
http://worldkigodatabase.blogspot.com,Reference,1.0,com
http://literaryballadarchive.com,Reference,1.0,com
http://abarbeau.com,Arts_and_Entertainment,0.647,com
http://benbova.com,Books_and_Literature,0.6853,com
http://deehenderson.com,Books_and_Literature,0.6728,com
http://japanlovestory.jp,Books_and_Literature,1.0,jp
http://inknagir.org,News_and_Media,0.6426,org
http://actoneprogram.com,Career_and_Education,0.6511,com
http://planeterebelle.qc.ca,Books_and_Literature,0.6667,ca
http://wordcandy.net,Books_and_Literature,0.6481,net
http://livrokaz.com,Books_and_Literature,0.6305,com
http://playwrightscentersf.org,Career_and_Education,0.6558,org
http://carolynhaines.com,Books_and_Literature,0.639,com
http://editorsqld.com,Business_and_Industry,0.6748,com
http://johnglover.com.au,Arts_and_Entertainment,1.0,au
http://delibris.net,Internet_and_Telecom,1.0,net
http://glbtfantasy.com,Books_and_Literature,0.6476,com
http://alittlepoetry.com,Books_and_Literature,1.0,com
http://qiluo.net,People_and_Society,1.0,net
http://postigayayinlari.com,Books_and_Literature,1.0,com
http://luisjrodriguez.com,Books_and_Literature,0.6781,com
http://unlikelystories.org,Books_and_Literature,0.6524,org
http://lewhunter.com,Books_and_Literature,1.0,com
http://ji-n.net,Internet_and_Telecom,0.6637,net
http://bookpleasures.com,Books_and_Literature,1.0,com
http://elizabethmolin.com,Books_and_Literature,0.665,com
http://scottturow.com,Books_and_Literature,1.0,com
http://donnaandrews.com,Books_and_Literature,0.6484,com
http://readingmatters.net,Books_and_Literature,1.0,net
http://deliciousdeath.com,Books_and_Literature,0.6653,com
http://nozawahisashi.jp,Arts_and_Entertainment,0.6443,jp
http://josephnassise.com,Books_and_Literature,0.6694,com
http://trollopesociety.org,Books_and_Literature,0.6595,org
http://christopherricebooks.com,Books_and_Literature,1.0,com
http://editionsducygne.com,Books_and_Literature,1.0,com
http://markbinder.com,Books_and_Literature,1.0,com
http://qhaddad.com,Books_and_Literature,0.6549,com
http://verlakay.com,Books_and_Literature,1.0,com
http://alafairburke.com,Books_and_Literature,0.6646,com
http://ntwriters.com.au,Books_and_Literature,0.6844,au
http://wordpreneur.com,Books_and_Literature,0.6408,com
http://gramma-bg.com,Reference,0.6417,com
http://sherrirosen.com,Business_and_Industry,1.0,com
http://mundoliterario.net,Books_and_Literature,0.6685,net
http://durationpress.com,Books_and_Literature,0.6435,com
http://ericwilson.com,Books_and_Literature,0.6229,com
http://el-recreo.com,Books_and_Literature,1.0,com
http://maisonlitterairedevictorhugo.net,Adult,0.6896,net
http://robindowens.com,Books_and_Literature,1.0,com
http://curpheymedia.co.uk,News_and_Media,0.6716,uk
http://thewizardofoz.info,Books_and_Literature,0.6339,info
http://laurawright.com,Books_and_Literature,1.0,com
http://benstein.com,Arts_and_Entertainment,0.6839,com
http://christianlibraryj.org,Reference,1.0,org
http://scriptorium.net,Books_and_Literature,0.7051,net
http://thebeaumonde.com,Books_and_Literature,0.6241,com
http://easymediabroadcast.com,Books_and_Literature,0.6598,com
http://orbedragones.com,Books_and_Literature,1.0,com
http://dickenslive.com,Books_and_Literature,0.6793,com
http://proustien.over-blog.com,Books_and_Literature,0.6955,com
http://judithmccoymiller.com,Books_and_Literature,0.6544,com
http://writers-voice.com,Books_and_Literature,1.0,com
http://lit.org,Reference,0.6576,org
http://himenoshiki.com,Books_and_Literature,0.6854,com
http://nicolagriffith.com,Books_and_Literature,1.0,com
http://andreusotorra.com,Books_and_Literature,1.0,com
http://obarrao.com,Books_and_Literature,0.6017,com
http://wordsmitten.com,Books_and_Literature,0.6691,com
http://portable-ebook-reader.net,Books_and_Literature,0.6826,net
http://austinslam.com,Arts_and_Entertainment,0.6619,com
http://fallforthebook.org,Books_and_Literature,1.0,org
http://maisondelapoesie-nantes.com,Books_and_Literature,0.6894,com
http://mags4cheap.com,News_and_Media,0.6478,com
http://frwriters.org,Books_and_Literature,0.6758,org
http://moiraine.net,Books_and_Literature,0.6583,net
http://coloradoauthors.org,Books_and_Literature,1.0,org
http://gulfwriters.org,Books_and_Literature,0.7513,org
http://ebookfire.com,Books_and_Literature,0.6615,com
http://bethanygriffin.com,Books_and_Literature,0.6438,com
http://indianawriters.org,Books_and_Literature,0.6789,org
http://christinaskye.com,Books_and_Literature,1.0,com
http://gangan.com,Books_and_Literature,0.6566,com
http://elsj.org,Books_and_Literature,0.681,org
http://garcilaso.org,Books_and_Literature,0.6704,org
http://poemsthatgo.com,Books_and_Literature,0.6853,com
http://thewriterslife.blogspot.com,News_and_Media,1.0,com
http://terrywhalin.blogspot.com,Books_and_Literature,0.6583,com
http://kateandsarahklise.com,Books_and_Literature,1.0,com
http://writingfordollars.com,Books_and_Literature,0.6892,com
http://tahtivaeltaja.com,Books_and_Literature,0.6701,com
http://inmaculadadecepcion.blogspot.com,Books_and_Literature,0.6359,com
http://susanandersen.com,Books_and_Literature,1.0,com
http://kotapress.com,Books_and_Literature,1.0,com
http://clamormagazine.org,News_and_Media,0.618,org
http://dcpoetry.com,Books_and_Literature,1.0,com
http://edwardhumes.com,Books_and_Literature,1.0,com
http://brindleandglass.com,Books_and_Literature,1.0,com
http://mockingbirdbooksgl.com,Books_and_Literature,1.0,com
http://writerscolony.org,Books_and_Literature,0.6729,org
http://lauraleeguhrke.com,Books_and_Literature,1.0,com
http://almezzer.com,Books_and_Literature,1.0,com
http://kotlet.net,Internet_and_Telecom,0.6508,net
http://ericode.com,Books_and_Literature,0.6521,com
http://lorrainebartlett.com,Books_and_Literature,0.6844,com
http://dorothea.com.au,Arts_and_Entertainment,0.6538,au
http://memories-in-poetry.com,Books_and_Literature,0.6071,com
http://authoryellowpages.com,Books_and_Literature,1.0,com
http://owfi.org,Books_and_Literature,1.0,org
http://accrispin.com,Books_and_Literature,1.0,com
http://luismarianofernandez.com,Internet_and_Telecom,1.0,com
http://precisely.com,Business_and_Industry,1.0,com
http://catchthesnitch.com,Books_and_Literature,0.6632,com
http://hormigaremolona.com,Books_and_Literature,1.0,com
http://rmcscbwi.org,Books_and_Literature,0.6819,org
http://fearofwriting.com,Books_and_Literature,0.6646,com
http://textbooksrus.com,Books_and_Literature,0.6567,com
http://kate-walker.com,Books_and_Literature,1.0,com
http://sajam-knjiga.com,Books_and_Literature,0.6708,com
http://sherrilsmith.com,Books_and_Literature,1.0,com
http://writersroomofboston.org,Business_and_Industry,0.6956,org
http://catherineasaro.net,Books_and_Literature,0.614,net
http://overmydeadbody.com,Books_and_Literature,1.0,com
http://freeebooknetwork.com,Books_and_Literature,1.0,com
http://honno.co.uk,Books_and_Literature,1.0,uk
http://gangway.net,News_and_Media,0.6556,net
http://donpaterson.com,Books_and_Literature,0.6609,com
http://jjqblog.wordpress.com,Arts_and_Entertainment,0.6647,com
http://kristinohlson.com,Books_and_Literature,0.6339,com
http://bestiaria.blogspot.com,Books_and_Literature,0.6621,com
http://lamajadesnuda.com,Books_and_Literature,1.0,com
http://miezemedusa.com,Arts_and_Entertainment,0.7007,com
http://melaniejackson.com,Books_and_Literature,1.0,com
http://poetscoop.org,Books_and_Literature,0.6644,org
http://bon-a-tirer.com,Books_and_Literature,0.6397,com
http://librosylibretas.com,Books_and_Literature,0.6695,com
http://saramago.blogspot.com,Books_and_Literature,0.6967,com
http://colleengleason.com,Books_and_Literature,0.6318,com
http://poetrycan.co.uk,Books_and_Literature,1.0,uk
http://theboyfriendlist.com,Books_and_Literature,0.6632,com
http://exlibrismo.com,Books_and_Literature,0.6401,com
http://karentempleton.com,Books_and_Literature,1.0,com
http://prince-books.com,Books_and_Literature,1.0,com
http://improfanfic.com,Books_and_Literature,0.6527,com
http://seimeinomago.net,Arts_and_Entertainment,0.6529,net
http://martinadevlin.com,Books_and_Literature,1.0,com
http://ashamaward.com,Books_and_Literature,0.7155,com
http://little-stars.info,Arts_and_Entertainment,0.7619,info
http://stcidlsig.org,Career_and_Education,0.628,org
http://signoredeglianelli.org,Books_and_Literature,0.6808,org
http://highchair.com.ph,Books_and_Literature,1.0,ph
http://sharyn.org,Books_and_Literature,0.6497,org
http://isis-publishing.co.uk,Books_and_Literature,0.6424,uk
http://poetserv.org,Computer_and_Electronics,0.644,org
http://susanmcbride.com,Books_and_Literature,0.6602,com
http://pottersarmy.net,Internet_and_Telecom,0.6651,net
http://ryomichico.net,Books_and_Literature,1.0,net
http://tvpress.com,Books_and_Literature,1.0,com
http://pwactoronto.org,Books_and_Literature,0.655,org
http://talkingtree.org,Arts_and_Entertainment,0.6664,org
http://ninabangs.com,Books_and_Literature,1.0,com
http://poetsonline.org,Books_and_Literature,1.0,org
http://rachelzucker.net,Books_and_Literature,1.0,net
